steabert,"well, everything is debatable, even short vs long variable names, as sometimes short variable names are quite ok (if meaningfull in small functions). As for the numpy solution: for me it's more readable and for large arrays you're using C's power :) but yes, only really useful if you're working with arrays from the start, as converting a list to an array takes time.","Aug 29, 2011 at 15:15",https://stackoverflow.com/questions/7231204/how-to-replace-values-at-specific-indexes-of-a-python-list,How to replace values at specific indexes of a python list?,answer
machine yearning,"I totally agree, it would depend on why he was doing this in the first place... But what about if he's not even really working with arrays of numbers, and he's got a list of dicts or something funky like that? No way, Jose. His problem is clearly underspecified.","Aug 29, 2011 at 15:30",https://stackoverflow.com/questions/7231204/how-to-replace-values-at-specific-indexes-of-a-python-list,How to replace values at specific indexes of a python list?,answer
machine yearning,Lol I think we got pwned... see @eph solution.,"Aug 29, 2011 at 18:28",https://stackoverflow.com/questions/7231204/how-to-replace-values-at-specific-indexes-of-a-python-list,How to replace values at specific indexes of a python list?,answer
machine yearning,+1 Pretty elegant but it's not pretty and it's not mainstream. Nice to see this come in so late though.,"Aug 29, 2011 at 18:26",https://stackoverflow.com/questions/7231204/how-to-replace-values-at-specific-indexes-of-a-python-list,How to replace values at specific indexes of a python list?,answer
steabert,"nice, but then you still just have an iterator ;)","Aug 29, 2011 at 18:44",https://stackoverflow.com/questions/7231204/how-to-replace-values-at-specific-indexes-of-a-python-list,How to replace values at specific indexes of a python list?,answer
machine yearning,"@steabert: yeah but it's clever that you don't use the result of this function; it kinda violates the functional programming principle of no side-effects, which is ironic, because map itself is part of python's functional programming paradigm.","Aug 30, 2011 at 1:14",https://stackoverflow.com/questions/7231204/how-to-replace-values-at-specific-indexes-of-a-python-list,How to replace values at specific indexes of a python list?,answer
eph,"@machine yearning: Thanks for the advise. I never considered side-effects in map. Sometimes I just take it as the equivalent of Array.forEach, which has no Python implementation.","Aug 30, 2011 at 10:33",https://stackoverflow.com/questions/7231204/how-to-replace-values-at-specific-indexes-of-a-python-list,How to replace values at specific indexes of a python list?,answer
machine yearning,"@eph: yeah in case you didn't know, a side-effect is just a word used for something a function does that doesn't involve a return value... so even things like input/output are always based on side effects. not necessarily bad, it's just part of the functional programming en.wikipedia.org/wiki/Functional_programming paradigm to try to avoid them as much as possible; anything your function does should be captured in its return value. :)","Aug 30, 2011 at 12:50",https://stackoverflow.com/questions/7231204/how-to-replace-values-at-specific-indexes-of-a-python-list,How to replace values at specific indexes of a python list?,answer
machine yearning,"Not more readable because you used useless variable names again, lol! This is Python, not Haskell","Aug 29, 2011 at 14:40",https://stackoverflow.com/questions/7231204/how-to-replace-values-at-specific-indexes-of-a-python-list,How to replace values at specific indexes of a python list?,answer
Joooeey,"You can replace the first for-loop by dic = dict(zip(indexes, replacements)).","May 12, 2019 at 21:17",https://stackoverflow.com/questions/7231204/how-to-replace-values-at-specific-indexes-of-a-python-list,How to replace values at specific indexes of a python list?,answer
Barmar,Is main(): supposed to be def main():? Where do you call it? The indentation is messed up.,Jun 13 at 22:35,https://stackoverflow.com/questions/72609719/python-list-of-tuples-converted-to-string-list,Python - list of tuples converted to string list,original
S.B,side note: do not use str as a variable name. It shadows the built-in str class.,Jun 13 at 22:40,https://stackoverflow.com/questions/72609719/python-list-of-tuples-converted-to-string-list,Python - list of tuples converted to string list,original
Alek,is there a way in this approach to store each school name into a separate element in a list,Jun 13 at 22:43,https://stackoverflow.com/questions/72609719/python-list-of-tuples-converted-to-string-list,Python - list of tuples converted to string list,answer
Barmar,"return [item[0] for item in tuples]. But your code is concatenating them, not putting them into a list.",Jun 13 at 22:46,https://stackoverflow.com/questions/72609719/python-list-of-tuples-converted-to-string-list,Python - list of tuples converted to string list,answer
S.B,"or [item for item, in tuples]",Jun 13 at 22:54,https://stackoverflow.com/questions/72609719/python-list-of-tuples-converted-to-string-list,Python - list of tuples converted to string list,answer
Barmar,"@S.B Yeah, I really dislike that syntax for 1-element tuples, it's too easy to miss the ,. item[0] is only 2 more characters and is much clearer.",Jun 13 at 22:57,https://stackoverflow.com/questions/72609719/python-list-of-tuples-converted-to-string-list,Python - list of tuples converted to string list,answer
S.B,right ! compelling...,Jun 13 at 23:02,https://stackoverflow.com/questions/72609719/python-list-of-tuples-converted-to-string-list,Python - list of tuples converted to string list,answer
DeepSpace,"Since matrix.reverse() is in-place, the passed list is modified. matrix=matrix[::-1] creates a new list local to the function, so the passed list stays intact (and the docstring lies).",Jun 13 at 13:39,https://stackoverflow.com/questions/72603809/what-are-the-differences-between-reverse-and-1-python-list-reverse-w,What are the differences between .reverse() and [::-1]? Python list .reverse() works but [::-1] does not,original
khelwood,Your second rotate method does not reverse the list passed in; it creates a new list with the reversed contents of the original.,Jun 13 at 13:39,https://stackoverflow.com/questions/72603809/what-are-the-differences-between-reverse-and-1-python-list-reverse-w,What are the differences between .reverse() and [::-1]? Python list .reverse() works but [::-1] does not,original
Mark Tolonen,"matrix[:] = matrix[::-1] would fix the problem. This creates a new reversed list, but then replaces the entire original list with the new list. It's about 3.5x slower than matrix.reverse(), however (tested with IPython %%timeit).",Jun 13 at 13:50,https://stackoverflow.com/questions/72603809/what-are-the-differences-between-reverse-and-1-python-list-reverse-w,What are the differences between .reverse() and [::-1]? Python list .reverse() works but [::-1] does not,original
DeepSpace,"@MarkTolonen Understandably, as it needs to reallocate and copy memory",Jun 13 at 13:50,https://stackoverflow.com/questions/72603809/what-are-the-differences-between-reverse-and-1-python-list-reverse-w,What are the differences between .reverse() and [::-1]? Python list .reverse() works but [::-1] does not,original
Puff,"Alternatively, adding a return statement may solve the issue.",Jun 13 at 15:42,https://stackoverflow.com/questions/72603809/what-are-the-differences-between-reverse-and-1-python-list-reverse-w,What are the differences between .reverse() and [::-1]? Python list .reverse() works but [::-1] does not,original
Karl Knechtel,"Welcome to Stack Overflow. In your own words, what are the logical steps required to solve the problem? What parts can and can't you write code for? Where did you get stuck when trying to write the code?",Jun 10 at 15:16,https://stackoverflow.com/questions/72576528/sum-of-string-elements-of-python-list,Sum of string elements of python list [closed],original
DavinderJolly,"try looking into the dictionary datatype in python :) it will allow you to store key-value pairs so instead of the variables you can store all the values in a dictionary and then use the string name (the key) to access the value and do operations on them. for example my_dict = {""a"": 1} and then access the value of a like my_dict[""a""] geeksforgeeks.org/python-dictionary",Jun 10 at 15:22,https://stackoverflow.com/questions/72576528/sum-of-string-elements-of-python-list,Sum of string elements of python list [closed],original
S3DEV,Why does b = 3?,Jun 10 at 15:30,https://stackoverflow.com/questions/72576528/sum-of-string-elements-of-python-list,Sum of string elements of python list [closed],original
S3DEV,Why define a dict rather than ord(c)-96?,Jun 10 at 15:33,https://stackoverflow.com/questions/72576528/sum-of-string-elements-of-python-list,Sum of string elements of python list [closed],answer
Pranav Hosangadi,"@S3DEV because OP hasn't said that is the rule for the values of the letters, they might want to assign different values.",Jun 10 at 15:34,https://stackoverflow.com/questions/72576528/sum-of-string-elements-of-python-list,Sum of string elements of python list [closed],answer
Pranav Hosangadi,"Since strings are iterable, you can do '+'.join(a) instead of explicitly converting to a list. Also values is already accessible in sum_letters(), and since you aren't assigning to that variable, it doesn't need the global declaration",Jun 10 at 15:35,https://stackoverflow.com/questions/72576528/sum-of-string-elements-of-python-list,Sum of string elements of python list [closed],answer
SuperStew,sounds like you need some recursion,Jun 10 at 13:59,https://stackoverflow.com/questions/72575500/convert-python-list-into-map,convert python list into map [duplicate],original
Amit Kumar,"instead of keys[::-1], better to use reversed(keys)",Jun 11 at 14:14,https://stackoverflow.com/questions/72575500/convert-python-list-into-map,convert python list into map [duplicate],answer
Nick,"@AmitKumar you make an interesting point. Out of curiosity I tested it with lists of keys up to 1000000 entries and found - at least on my computer - that for this code there was no significant difference between the two performance wise as the majority of the time is taken on the d = { k : d } assignment. However replacing statement that with pass does show reversed to be about 25% faster and of course there is a memory space benefit. Thanks for pointing this out, I learned something useful today. Answer edited appropriately.",Jun 11 at 23:20,https://stackoverflow.com/questions/72575500/convert-python-list-into-map,convert python list into map [duplicate],answer
mshsayem,don't use 'list' as a variable name...,"Feb 10, 2010 at 13:41",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,original
Sergey Orshanskiy,"The question is ambiguous. Is the answer 2 because 0.9 > 0.7 or because 0.8 > 0.7? In other words, are you searching sequentially or in the order of increasing values?","Jun 17, 2015 at 20:00",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,original
Cristian Ciupitu,Possible duplicate of What is the best way to get the first item from an iterable matching a condition?,"Jan 6, 2016 at 19:07",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,original
Cristian Ciupitu,I voted to close this question as a duplicate instead of doing vice-versa because the newer question is more generic.,"Jan 6, 2016 at 19:12",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,original
Rudy Van Drie,"Ok so this function gets the next value in the list which is larger, but does not get the NEXT Largest Value ? That would be 0.8 so Index 3, How would that be achieved ?","May 15, 2020 at 11:17",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,original
mthurlin,"+1: Although I would prefer to avoid the magic numbers: next(idx for idx, value in enumerate(L) if value > 0.7)","Feb 10, 2010 at 13:12",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
Will Hardy,"+1 for simplicity and next(), but maybe this for readability: next(i for i,v in enumerate(L) if v > 0.7)","Feb 10, 2010 at 13:14",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
Virgil Dupras,"While this is nice looking, the case where there's no result will raise a confusing StopIteration.","Feb 10, 2010 at 13:15",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
Ignacio Vazquez-Abrams,@Wim: But then you regress back to evaluating the entire sequence. Use itertools.chain() instead of adding lists like this.,"Feb 10, 2010 at 20:18",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
jfs,"@Wim you don't need chain() here. next() accepts the second argument: next((i for i, x in enumerate(L) if x > value), -1)","Jan 11, 2018 at 8:30",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
Adrian Tompkins,"Nice answer - It was definitely 5 to 6 times faster for me using a small 4 element sorted list but, (not sure if I'm making an error), but when I time this using timeit with a long list of 10000 element numpy array I find it is roughly twice as slow as the list comprehension answer above though, which I was surprised about.","Mar 22, 2020 at 23:15",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
jfs,"@AdrianTompkins: something is wrong with your benchmark. bisect_left is O(log n), while listcomp is O(n) i.e., the larger the n, the more advantage on the bisect_left() side. I've tried to find index of 500_000 in range(10**6) using bisect_left() -> 3.75 microseconds and using the genexpr with next()-> 51.0 milliseconds [10_000 times] slower as expected.","Mar 23, 2020 at 15:05",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
mshsayem,it will fail if 'x' is greater than any other value in the list,"Feb 10, 2010 at 13:46",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
S.Lott,@mshsayem: Problem is ill-defined for this case. Failure may be the right thing to do.,"Feb 10, 2010 at 14:43",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
Leo,"@S.Loot: Good point. Failing if not in the list results in an understandable error when assigning this to a variable: IndexError: list index out of range. Using index = next[ n for n,i in enumerate(alist) if i>0.7 ] error gives: NameError: name 'index' is not defined.next is slightly faster: Timing difference is 12.7 ns versus 11.9 ns for 60 000 numbers.","Nov 5, 2020 at 23:44",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
mthurlin,"-1: While technically correct, dont use filter where a list comprehension is both more readable and more performant","Feb 10, 2010 at 13:18",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
lowtech,"filter(lambda x: x[1] > .7, enumerate(seq))[0][0] - simple linear search","Oct 16, 2013 at 16:13",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
BubuIIC,"@truppo filter in python 3 returns a generator, so it should be no worse than a list comprehension? Also I find this way more readable than the enumerate solution.","Nov 30, 2013 at 1:02",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
Brian C.,One thing that isn't nice about this one is that you get into exception handling if there is no item in the seq larger than .7.,"Nov 15, 2018 at 15:30",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
Sergey Nevmerzhitsky,The solution is technically incorrect. The question author asked how to find index of element in the list. But this solution return a record instead. Eventmore in Python 3.8 it's slower that bisect_left() (the fastest) and enumerate().,"Feb 26, 2020 at 12:34",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
Adrian Tompkins,"I agree with your comment about clear code, but the use of loops would make this extremely slow if needed multiple times in a large code",May 3 at 7:23,https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
c00kiemonster,"That looks pretty slick. But theoretically it will traverse the whole list and then return the first result (greater than x), right? Is there any way to make one that stops straight after finding the first result?","Feb 10, 2010 at 13:08",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
ghostdog74,"what's wrong with traversing whole list? if the first value greater than 0.7 is near the end of the list, it doesn't make a difference.","Feb 10, 2010 at 13:12",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
c00kiemonster,"True. But in this particular case the lists I intend to use the function on are pretty long, so I'd prefer it to quit traversing as soon as a match is found...","Feb 10, 2010 at 13:15",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
ghostdog74,"whether its long or not, if the first value is the last second item of the list, you will still have to traverse the whole list to get there!","Feb 10, 2010 at 13:18",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
UncleBens,"@ghostdog74: Yes, but this is not a reason to want all cases to be worst cases.","Feb 10, 2010 at 16:26",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
Avo Asatryan,"why you just dont write def f(l, b): return len(list(takewhile(lambda x: x[1] <= b, enumerate(l)))) ?","Nov 27, 2019 at 19:55",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
Gino Mempin,"The question was to ""find the first index in a list that is greater than x"".","Nov 8, 2019 at 4:17",https://stackoverflow.com/questions/2236906/first-python-list-index-greater-than-x,First Python list index greater than x?,answer
RichieHindle,"There's an in-depth discussion of this here: rightfootin.blogspot.com/2006/09/more-on-python-flatten.html, discussing several methods of flattening arbitrarily nested lists of lists. An interesting read!","Jun 4, 2009 at 20:41",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,original
Golden Lion,stackoverflow.com/questions/50259290/… (this article explain the difference between an np.flatten() and a tf.flatten() use (static vs dynamic) ndarray.,"Dec 18, 2020 at 16:48",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,original
intuited,"I tried a test with the same data, using itertools.chain.from_iterable : $ python -mtimeit -s'from itertools import chain; l=[[1,2,3],[4,5,6], [7], [8,9]]*99' 'list(chain.from_iterable(l))'. It runs a bit more than twice as fast as the nested list comprehension that's the fastest of the alternatives shown here.","Oct 15, 2010 at 1:21",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Rob Crowell,I found the syntax hard to understand until I realized you can think of it exactly like nested for loops. for sublist in l: for item in sublist: yield item,"Jul 27, 2011 at 16:43",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
John Mee,[leaf for tree in forest for leaf in tree] might be easier to comprehend and apply.,"Aug 29, 2013 at 1:38",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Sнаđошƒаӽ,"@RobCrowell Same here. To me the list comprehension one doesn't read right, something feels off about it - I always seem to get it wrong and end up googling. To me this reads right [leaf for leaf in tree for tree in forest]. I wish this is how it was. I am sure I am missing something about the grammar here, and I would appreciate if anyone could point that out.","Jul 12, 2021 at 17:19",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Gilthans,"I kept looking here every time I wanted to flatten a list, but this gif is what drove it home: i.stack.imgur.com/0GoV5.gif","Aug 11, 2021 at 12:04",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Tim Dierks,"The * is the tricky thing that makes chain less straightforward than the list comprehension. You have to know that chain only joins together the iterables passed as parameters, and the * causes the top-level list to be expanded into parameters, so chain joins together all those iterables, but doesn't descend further. I think this makes the comprehension more readable than the use of chain in this case.","Sep 3, 2014 at 14:13",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
ShadowRanger,"@TimDierks: I'm not sure ""this requires you to understand Python syntax"" is an argument against using a given technique in Python. Sure, complex usage could confuse, but the ""splat"" operator is generally useful in many circumstances, and this isn't using it in a particularly obscure way; rejecting all language features that aren't necessarily obvious to beginning users means you're tying one hand behind your back. May as well throw out list comprehensions too while you're at it; users from other backgrounds would find a for loop that repeatedly appends more obvious.","Nov 12, 2015 at 20:26",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
nadapez,* creates an intermediary tuple.! from_iterable fetch the nested lists directly from the top list.,"Oct 21, 2021 at 3:35",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Chris Collett,"To make this more readable, you can make a simple function: def flatten_list(deep_list: list[list[object]]): return list(chain.from_iterable(deep_list)). The type hinting improves the clarity of what's going on (modern IDEs would interpret this as returning a list[object] type).","Oct 25, 2021 at 14:34",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
andrewrk,that's pretty neat and clever but I wouldn't use it because it's confusing to read.,"Jun 15, 2010 at 18:55",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Mike Graham,This is a Shlemiel the painter's algorithm joelonsoftware.com/articles/fog0000000319.html -- unnecessarily inefficient as well as unnecessarily ugly.,"Apr 25, 2012 at 18:24",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
ulidtko,"The append operation on lists forms a Monoid, which is one of the most convenient abstractions for thinking of a + operation in a general sense (not limited to numbers only). So this answer deserves a +1 from me for (correct) treatment of lists as a monoid. The performance is concerning though...","Dec 3, 2014 at 10:35",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Jean-François Fabre,this is a very inefficient way because of the quadratic aspect of the sum.,"Jul 31, 2017 at 18:04",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
ds4940,This article explains the maths of the inefficiency mathieularose.com/how-not-to-flatten-a-list-of-lists-in-python,"Jan 4, 2018 at 16:46",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Sara,"For huge nested lists,' list(numpy.array(a).flat)' is the fastest among all functions above.","Jan 20, 2019 at 13:57",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Leo,Is there a way to do a 3-d perfplot? number of arrays by average size of array?,"Apr 30, 2020 at 0:31",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Boris Verkhovskiy,"@Sara can you define ""huge"" please?","Nov 14, 2020 at 6:05",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
mirekphd,"Tried numpy_flat on the test example from Rossetta Code (link) and got VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray","Dec 5, 2020 at 11:08",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Oscar Benjamin,One option missed above which shows up faster for my particular case i just items = []; for sublist in a: items.extend(sublist); return sublist,"Oct 11, 2021 at 17:05",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Mike Graham,This is a Shlemiel the painter's algorithm joelonsoftware.com/articles/fog0000000319.html,"Apr 25, 2012 at 18:26",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
gntskn,"reduce is very inefficient for this use case as it will repeat copies and generate many unused temporary lists (O(n^2) in both time and possibly space, depending on how the GC decides to clean). It's better to use append or extend.","Oct 2, 2020 at 17:00",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Martin Thoma,"I just wrote pretty much the same, because I didn't see your solution ... here is what I looked for ""recursively flatten complete multiple lists"" ... (+1)","Mar 25, 2017 at 15:32",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
pylang,"@MartinThoma Much appreciated. FYI, if flattening nested iterables is a common practice for you, there are some third-party packages that handle this well. This may save from reinventing the wheel. I've mentioned more_itertools among others discussed in this post. Cheers.","Mar 25, 2017 at 17:51",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Wolf,"Maybe traverse could also be a good name for this way of a tree, whereas I'd keep it less universal for this answer by sticking to nested lists.","Jun 15, 2017 at 10:22",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Ryan Allen,"You can check if hasattr(x, '__iter__') instead of importing/checking against Iterable and that will exclude strings as well.","Apr 30, 2018 at 16:46",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
sunnyX,"the above code doesnt seem to work for if one of the nested lists is having a list of strings. [1, 2, [3, 4], [4], [], 9, 9.5, 'ssssss', ['str', 'sss', 'ss'], [3, 4, 5]] output:- [1, 2, 3, 4, 4, 9, 9.5, 'ssssss', 3, 4, 5]","Jun 12, 2019 at 21:35",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
kylebebak,OP doesn't mention they want to use numpy. Python has good ways of doing this without relying on a library,"Oct 3, 2021 at 1:01",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
viddik13,If you can afford adding a package to your project - this answer is best,"Mar 5, 2020 at 15:53",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Sajad.sni,"it fails when all elements are not list. (e.g. lst=[1, [2,3]]). of course integer is not iterable.","Sep 8, 2020 at 8:32",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
viddik13,"also, mind that list of strings will be flattened to a list of characters","Oct 30, 2020 at 2:05",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
agf,"extend is better used as newlist = [], extend = newlist.extend, for sublist in l: extend(l) as it avoids the (rather large) overhead of the lambda, the attribute lookup on x, and the or.","Sep 24, 2011 at 10:12",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Markus Dutschke,for python 3 add from functools import reduce,"Jul 2, 2019 at 12:24",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Uriya Harpeness,This answer is already up in this question: stackoverflow.com/a/952946/14273548,"Dec 9, 2021 at 9:24",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Arel,"Neat! Though the other answer here, stackoverflow.com/a/952946/14273548, explains the reasons this solution should generally be avoided (it's inefficient and confusing.)","Dec 29, 2021 at 20:29",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Culpepper,Will also give a TypeError if your list contains a tuple,Jan 31 at 18:42,https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
juanpa.arrivillaga,why would you use a tuple? now your solution is inefficient.,"Jul 31, 2021 at 18:53",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
juanpa.arrivillaga,"And with any sequence, sum((flatten(e) for e in itr), tuple()) is highly inefficient,","Jul 31, 2021 at 18:53",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
mmj,"@juanpa.arrivillaga Your comment made me think about improving my answer and I think I found a better one, what do you think?","Aug 1, 2021 at 17:37",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
EL_DON,"Doesn't work for unevenly nested lists like [1, 2, [3], [[4]], [5, [6]]]","Apr 22, 2019 at 21:39",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
EL_DON,"@juanpa.arrivillaga it's a simple and natural extension of the question, though. Answers that can handle greater depth of nesting are more likely to be useful to someone who finds this question.","Aug 2, 2021 at 19:53",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
pylang,"If you are still interested in Python 2 compatibility, change yield from to a for loop, e.g. for x in flatten(i): yield x","Jun 19, 2018 at 19:06",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
EL_DON,"Fails for python2.7 for the example nested list in the question: [[1, 2, 3], [4, 5, 6], [7], [8, 9]]","Apr 22, 2019 at 21:34",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
Maciek,Why extend([l]) instead of append(l)?,"Apr 9, 2020 at 18:31",https://stackoverflow.com/questions/952914/how-do-i-make-a-flat-list-out-of-a-list-of-lists,How do I make a flat list out of a list of lists?,answer
